domain,C1,C1_values,C1_cntbl,C1_sense,C1_detailed,C2,C2_values,C2_cntbl,C2_sense,C2_detailed,E,E_values,E_cntbl,E_sense,E_detailed,cntbl_cond,task,query_node,observation,query,graph,prompt,prompt_category,id
abc,A,1,p,high,,B,1,m,large,,C,1,m,short,,pmm,e,C2=1,C1=0,p(C2=1|C1=0),collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high A causes short C. Also, large B causes short C. Now suppose you observe the following:  low A. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large B? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,70
abc,A,1,p,high,,B,1,m,large,,C,1,m,short,,pmm,f,C1=1,"E=0, C2=1","p(C1=1|E=0, C2=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high A causes short C. Also, large B causes short C. Now suppose you observe the following:  long C, large B. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is high A? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,71
abc,A,1,p,high,,B,1,m,large,,C,1,m,short,,pmm,f,C2=1,"E=0, C1=1","p(C2=1|E=0, C1=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high A causes short C. Also, large B causes short C. Now suppose you observe the following:  long C, high A. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large B? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,72
abc,A,1,p,high,,B,1,m,large,,C,1,m,short,,pmm,g,C1=1,E=0,p(C1=1|E=0),collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high A causes short C. Also, large B causes short C. Now suppose you observe the following:  long C. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is high A? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,73
abc,A,1,p,high,,B,1,m,large,,C,1,m,short,,pmm,g,C2=1,E=0,p(C2=1|E=0),collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high A causes short C. Also, large B causes short C. Now suppose you observe the following:  long C. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large B? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,74
abc,A,1,p,high,,B,1,m,large,,C,1,m,short,,pmm,h,C1=1,"E=0, C2=0","p(C1=1|E=0, C2=0)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high A causes short C. Also, large B causes short C. Now suppose you observe the following:  long C, small B. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is high A? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,75
abc,A,1,p,high,,B,1,m,large,,C,1,m,short,,pmm,h,C2=1,"E=0, C1=0","p(C2=1|E=0, C1=0)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high A causes short C. Also, large B causes short C. Now suppose you observe the following:  long C, low A. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large B? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,76
abc,A,1,p,high,,B,1,m,large,,C,1,m,short,,pmm,i,E=1,"C1=0, C2=0","p(E=1|C1=0, C2=0)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high A causes short C. Also, large B causes short C. Now suppose you observe the following:  low A, small B. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is short C? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,77
abc,A,1,p,high,,B,1,m,large,,C,1,m,short,,pmm,j,E=1,"C1=0, C2=1","p(E=1|C1=0, C2=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high A causes short C. Also, large B causes short C. Now suppose you observe the following:  low A, large B. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is short C? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,78
abc,A,1,p,high,,B,1,m,large,,C,1,m,short,,pmm,j,E=1,"C2=0, C1=1","p(E=1|C2=0, C1=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high A causes short C. Also, large B causes short C. Now suppose you observe the following:  small B, high A. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is short C? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,79
