domain,C1,C1_values,C1_cntbl,C1_sense,C1_detailed,C2,C2_values,C2_cntbl,C2_sense,C2_detailed,E,E_values,E_cntbl,E_sense,E_detailed,cntbl_cond,task,query_node,observation,query,graph,prompt,prompt_category,id
xqt,fwp,1,m,low,,blg,1,m,small,,drk,1,p,large,,mmp,f,C1=1,"E=0, C2=1","p(C1=1|E=0, C2=1)",collider,"low fwp causes large drk. Also, small blg causes large drk. Now suppose you observe the following: small drk, small blg. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is low fwp? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,131
xqt,fwp,1,m,low,,blg,1,m,small,,drk,1,p,large,,mmp,f,C2=1,"E=0, C1=1","p(C2=1|E=0, C1=1)",collider,"low fwp causes large drk. Also, small blg causes large drk. Now suppose you observe the following: small drk, low fwp. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is small blg? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,132
xqt,fwp,1,m,low,,blg,1,m,small,,drk,1,p,large,,mmp,g,C1=1,E=0,p(C1=1|E=0),collider,"low fwp causes large drk. Also, small blg causes large drk. Now suppose you observe the following: small drk. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is low fwp? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,133
xqt,fwp,1,m,low,,blg,1,m,small,,drk,1,p,large,,mmp,g,C2=1,E=0,p(C2=1|E=0),collider,"low fwp causes large drk. Also, small blg causes large drk. Now suppose you observe the following: small drk. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is small blg? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,134
xqt,fwp,1,m,low,,blg,1,m,small,,drk,1,p,large,,mmp,h,C1=1,"E=0, C2=0","p(C1=1|E=0, C2=0)",collider,"low fwp causes large drk. Also, small blg causes large drk. Now suppose you observe the following: small drk, large blg. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is low fwp? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,135
xqt,fwp,1,m,low,,blg,1,m,small,,drk,1,p,large,,mmp,h,C2=1,"E=0, C1=0","p(C2=1|E=0, C1=0)",collider,"low fwp causes large drk. Also, small blg causes large drk. Now suppose you observe the following: small drk, high fwp. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is small blg? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,136
xqt,fwp,1,m,low,,blg,1,m,small,,drk,1,p,large,,mmp,i,E=1,"C1=0, C2=0","p(E=1|C1=0, C2=0)",collider,"low fwp causes large drk. Also, small blg causes large drk. Now suppose you observe the following: high fwp, large blg. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large drk? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,137
xqt,fwp,1,m,low,,blg,1,m,small,,drk,1,p,large,,mmp,j,E=1,"C1=0, C2=1","p(E=1|C1=0, C2=1)",collider,"low fwp causes large drk. Also, small blg causes large drk. Now suppose you observe the following: high fwp, small blg. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large drk? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,138
xqt,fwp,1,m,low,,blg,1,m,small,,drk,1,p,large,,mmp,j,E=1,"C2=0, C1=1","p(E=1|C2=0, C1=1)",collider,"low fwp causes large drk. Also, small blg causes large drk. Now suppose you observe the following: large blg, low fwp. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large drk? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,139
xqt,fwp,1,m,low,,blg,1,m,small,,drk,1,p,large,,mmp,k,E=1,"C1=1, C2=1","p(E=1|C1=1, C2=1)",collider,"low fwp causes large drk. Also, small blg causes large drk. Now suppose you observe the following: low fwp, small blg. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large drk? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,140
glooblarp,flimbor flux,1,p,sprockled,Flimbor flux determines the wavering intensity of the glooblarp field in relation to quantum zorp.,wibsnag oscillation,1,p,snarfulant,Wibsnag oscillation measures the rate at which floobnoot particles shift between metaphysical states.,blorb containment,1,p,glonkified,Blorb containment is the ability to maintain a stable pocket of pure blorb energy without unexpected fizzle events.,ppp,a,C1=1,"E=1, C2=1","p(C1=1|E=1, C2=1)",collider,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe.sprockled flimbor flux causes glonkified blorb containment. Also, snarfulant wibsnag oscillation causes glonkified blorb containment. Now suppose you observe the following: glonkified blorb containment, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,161
glooblarp,flimbor flux,1,p,sprockled,Flimbor flux determines the wavering intensity of the glooblarp field in relation to quantum zorp.,wibsnag oscillation,1,p,snarfulant,Wibsnag oscillation measures the rate at which floobnoot particles shift between metaphysical states.,blorb containment,1,p,glonkified,Blorb containment is the ability to maintain a stable pocket of pure blorb energy without unexpected fizzle events.,ppp,a,C2=1,"E=1, C1=1","p(C2=1|E=1, C1=1)",collider,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe.sprockled flimbor flux causes glonkified blorb containment. Also, snarfulant wibsnag oscillation causes glonkified blorb containment. Now suppose you observe the following: glonkified blorb containment, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,162
glooblarp,flimbor flux,1,p,sprockled,Flimbor flux determines the wavering intensity of the glooblarp field in relation to quantum zorp.,wibsnag oscillation,1,p,snarfulant,Wibsnag oscillation measures the rate at which floobnoot particles shift between metaphysical states.,blorb containment,1,p,glonkified,Blorb containment is the ability to maintain a stable pocket of pure blorb energy without unexpected fizzle events.,ppp,b,C1=1,E=1,p(C1=1|E=1),collider,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe.sprockled flimbor flux causes glonkified blorb containment. Also, snarfulant wibsnag oscillation causes glonkified blorb containment. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,163
glooblarp,flimbor flux,1,p,sprockled,Flimbor flux determines the wavering intensity of the glooblarp field in relation to quantum zorp.,wibsnag oscillation,1,p,snarfulant,Wibsnag oscillation measures the rate at which floobnoot particles shift between metaphysical states.,blorb containment,1,p,glonkified,Blorb containment is the ability to maintain a stable pocket of pure blorb energy without unexpected fizzle events.,ppp,b,C2=1,E=1,p(C2=1|E=1),collider,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe.sprockled flimbor flux causes glonkified blorb containment. Also, snarfulant wibsnag oscillation causes glonkified blorb containment. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,164
glooblarp,flimbor flux,1,p,sprockled,Flimbor flux determines the wavering intensity of the glooblarp field in relation to quantum zorp.,wibsnag oscillation,1,p,snarfulant,Wibsnag oscillation measures the rate at which floobnoot particles shift between metaphysical states.,blorb containment,1,p,glonkified,Blorb containment is the ability to maintain a stable pocket of pure blorb energy without unexpected fizzle events.,ppp,c,C1=1,"E=1, C2=0","p(C1=1|E=1, C2=0)",collider,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe.sprockled flimbor flux causes glonkified blorb containment. Also, snarfulant wibsnag oscillation causes glonkified blorb containment. Now suppose you observe the following: glonkified blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,165
glooblarp,flimbor flux,1,p,sprockled,Flimbor flux determines the wavering intensity of the glooblarp field in relation to quantum zorp.,wibsnag oscillation,1,p,snarfulant,Wibsnag oscillation measures the rate at which floobnoot particles shift between metaphysical states.,blorb containment,1,p,glonkified,Blorb containment is the ability to maintain a stable pocket of pure blorb energy without unexpected fizzle events.,ppp,c,C2=1,"E=1, C1=0","p(C2=1|E=1, C1=0)",collider,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe.sprockled flimbor flux causes glonkified blorb containment. Also, snarfulant wibsnag oscillation causes glonkified blorb containment. Now suppose you observe the following: glonkified blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,166
glooblarp,flimbor flux,1,p,sprockled,Flimbor flux determines the wavering intensity of the glooblarp field in relation to quantum zorp.,wibsnag oscillation,1,p,snarfulant,Wibsnag oscillation measures the rate at which floobnoot particles shift between metaphysical states.,blorb containment,1,p,glonkified,Blorb containment is the ability to maintain a stable pocket of pure blorb energy without unexpected fizzle events.,ppp,d,C1=1,C2=1,p(C1=1|C2=1),collider,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe.sprockled flimbor flux causes glonkified blorb containment. Also, snarfulant wibsnag oscillation causes glonkified blorb containment. Now suppose you observe the following: snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,167
