id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating,reasoning_type,RW17_label
18,ppp,economy,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,58.0,,60.0,Predictive Inference,j
138,mmp,economy,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
139,mmp,economy,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
18,ppp,economy,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,25.0,,85.0,Predictive Inference,j
178,ppp,weather,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
118,mpm,economy,II,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Predictive Inference,j
338,ppp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,10.0,,60.0,Predictive Inference,j
458,mmp,sociology,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
18,ppp,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
439,mpm,sociology,II,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Predictive Inference,j
298,mmp,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
299,mmp,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
19,ppp,economy,II,,claude-3-opus,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
18,ppp,economy,II,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Predictive Inference,j
438,mpm,sociology,II,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Predictive Inference,j
279,mpm,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
338,ppp,sociology,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,70.0,Predictive Inference,j
398,pmm,sociology,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
399,pmm,sociology,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
438,mpm,sociology,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
439,mpm,sociology,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
399,pmm,sociology,II,,gpt-4o,single_numeric_response,collider,,0.0,70.0,Predictive Inference,j
458,mmp,sociology,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,80.0,Predictive Inference,j
339,ppp,sociology,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,80.0,Predictive Inference,j
278,mpm,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
239,pmm,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
238,pmm,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
19,ppp,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
338,ppp,sociology,II,,gpt-4o,single_numeric_response,collider,,0.0,70.0,Predictive Inference,j
78,pmm,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
79,pmm,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
339,ppp,sociology,II,,gpt-4o,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
118,mpm,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
119,mpm,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
459,mmp,sociology,II,,gpt-4o,single_numeric_response,collider,,0.0,70.0,Predictive Inference,j
138,mmp,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
79,pmm,economy,II,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
78,pmm,economy,II,,claude-3-opus,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
139,mmp,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
458,mmp,sociology,II,,gpt-4o,single_numeric_response,collider,,0.0,70.0,Predictive Inference,j
178,ppp,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
179,ppp,weather,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
459,mmp,sociology,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
19,ppp,economy,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,0.0,,80.0,Predictive Inference,j
18,ppp,economy,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,69.0,,100.0,Predictive Inference,j
19,ppp,economy,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,25.0,,85.0,Predictive Inference,j
19,ppp,economy,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,25.0,,100.0,Predictive Inference,j
398,pmm,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,141.0,,75.0,Predictive Inference,j
398,pmm,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,108.0,,70.0,Predictive Inference,j
398,pmm,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,108.0,,60.0,Predictive Inference,j
398,pmm,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,28.0,,100.0,Predictive Inference,j
398,pmm,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,1.0,,80.0,Predictive Inference,j
19,ppp,economy,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,69.0,,100.0,Predictive Inference,j
339,ppp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,121.0,,70.0,Predictive Inference,j
338,ppp,sociology,II,,claude-3-opus,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
339,ppp,sociology,II,,claude-3-opus,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
339,ppp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,121.0,,60.0,Predictive Inference,j
339,ppp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,88.0,,90.0,Predictive Inference,j
79,pmm,economy,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,133.0,,50.0,Predictive Inference,j
339,ppp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,74.0,,70.0,Predictive Inference,j
339,ppp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,74.0,,50.0,Predictive Inference,j
339,ppp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,38.0,,70.0,Predictive Inference,j
339,ppp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,38.0,,65.0,Predictive Inference,j
338,ppp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,29.0,,75.0,Predictive Inference,j
338,ppp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,38.0,,65.0,Predictive Inference,j
399,pmm,sociology,II,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
398,pmm,sociology,II,,claude-3-opus,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
338,ppp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,38.0,,70.0,Predictive Inference,j
338,ppp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,74.0,,50.0,Predictive Inference,j
299,mmp,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Predictive Inference,j
338,ppp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,74.0,,70.0,Predictive Inference,j
338,ppp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,88.0,,90.0,Predictive Inference,j
338,ppp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,121.0,,60.0,Predictive Inference,j
338,ppp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,121.0,,70.0,Predictive Inference,j
339,ppp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,10.0,,60.0,Predictive Inference,j
339,ppp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,10.0,,75.0,Predictive Inference,j
339,ppp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,29.0,,75.0,Predictive Inference,j
338,ppp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,88.0,,65.0,Predictive Inference,j
298,mmp,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
398,pmm,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,141.0,,70.0,Predictive Inference,j
439,mpm,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,99.0,,50.0,Predictive Inference,j
459,mmp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,63.0,,95.0,Predictive Inference,j
459,mmp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,39.0,,75.0,Predictive Inference,j
458,mmp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,137.0,,60.0,Predictive Inference,j
458,mmp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,137.0,,85.0,Predictive Inference,j
458,mmp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,107.0,,65.0,Predictive Inference,j
458,mmp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,107.0,,55.0,Predictive Inference,j
458,mmp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,63.0,,95.0,Predictive Inference,j
458,mmp,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,39.0,,75.0,Predictive Inference,j
19,ppp,economy,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,58.0,,60.0,Predictive Inference,j
19,ppp,economy,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,58.0,,50.0,Predictive Inference,j
399,pmm,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,1.0,,80.0,Predictive Inference,j
278,mpm,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
279,mpm,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
439,mpm,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,99.0,,100.0,Predictive Inference,j
459,mmp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,107.0,,55.0,Predictive Inference,j
439,mpm,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,71.0,,50.0,Predictive Inference,j
438,mpm,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,99.0,,100.0,Predictive Inference,j
399,pmm,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,28.0,,100.0,Predictive Inference,j
399,pmm,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,108.0,,60.0,Predictive Inference,j
399,pmm,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,108.0,,70.0,Predictive Inference,j
399,pmm,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,141.0,,75.0,Predictive Inference,j
399,pmm,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,141.0,,70.0,Predictive Inference,j
19,ppp,economy,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,69.0,,90.0,Predictive Inference,j
438,mpm,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,99.0,,50.0,Predictive Inference,j
298,mmp,weather,II,,gpt-4o,single_numeric_response,collider,,0.0,80.0,Predictive Inference,j
459,mmp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,137.0,,60.0,Predictive Inference,j
459,mmp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,137.0,,85.0,Predictive Inference,j
238,pmm,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
239,pmm,weather,II,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
438,mpm,sociology,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,71.0,,50.0,Predictive Inference,j
299,mmp,weather,II,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
459,mmp,sociology,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,107.0,,65.0,Predictive Inference,j
400,pmm,sociology,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
460,mmp,sociology,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
20,ppp,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,69.0,,100.0,Predictive Inference,k
20,ppp,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,58.0,,70.0,Predictive Inference,k
20,ppp,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,25.0,,95.0,Predictive Inference,k
20,ppp,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,0.0,,90.0,Predictive Inference,k
440,mpm,sociology,III,,gpt-4o,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
80,pmm,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,13.0,,100.0,Predictive Inference,k
240,pmm,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,56.0,,85.0,Predictive Inference,k
80,pmm,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,112.0,,80.0,Predictive Inference,k
440,mpm,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,71.0,,100.0,Predictive Inference,k
440,mpm,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,99.0,,100.0,Predictive Inference,k
460,mmp,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,39.0,,100.0,Predictive Inference,k
460,mmp,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,63.0,,95.0,Predictive Inference,k
460,mmp,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,107.0,,100.0,Predictive Inference,k
460,mmp,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,137.0,,100.0,Predictive Inference,k
20,ppp,economy,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
80,pmm,economy,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
120,mpm,economy,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
140,mmp,economy,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
180,ppp,weather,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
240,pmm,weather,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
280,mpm,weather,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
300,mmp,weather,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
340,ppp,sociology,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
400,pmm,sociology,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
440,mpm,sociology,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
460,mmp,sociology,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
20,ppp,economy,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
80,pmm,economy,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
120,mpm,economy,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
140,mmp,economy,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
180,ppp,weather,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
240,pmm,weather,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
280,mpm,weather,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
300,mmp,weather,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
340,ppp,sociology,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
400,pmm,sociology,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
440,mpm,sociology,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
400,pmm,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,141.0,,90.0,Predictive Inference,k
80,pmm,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,40.0,,50.0,Predictive Inference,k
400,pmm,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,108.0,,80.0,Predictive Inference,k
400,pmm,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,1.0,,100.0,Predictive Inference,k
80,pmm,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,119.0,,75.0,Predictive Inference,k
80,pmm,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,133.0,,90.0,Predictive Inference,k
120,mpm,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,82.0,,95.0,Predictive Inference,k
120,mpm,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,94.0,,90.0,Predictive Inference,k
120,mpm,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,100.0,,95.0,Predictive Inference,k
120,mpm,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,136.0,,100.0,Predictive Inference,k
140,mmp,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,21.0,,100.0,Predictive Inference,k
140,mmp,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,46.0,,95.0,Predictive Inference,k
140,mmp,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,84.0,,100.0,Predictive Inference,k
180,ppp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,4.0,,100.0,Predictive Inference,k
180,ppp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,22.0,,95.0,Predictive Inference,k
180,ppp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,45.0,,100.0,Predictive Inference,k
180,ppp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,97.0,,90.0,Predictive Inference,k
180,ppp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,109.0,,100.0,Predictive Inference,k
240,pmm,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,101.0,,100.0,Predictive Inference,k
240,pmm,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,138.0,,100.0,Predictive Inference,k
280,mpm,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,53.0,,100.0,Predictive Inference,k
280,mpm,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,118.0,,95.0,Predictive Inference,k
300,mmp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,33.0,,100.0,Predictive Inference,k
300,mmp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,57.0,,100.0,Predictive Inference,k
300,mmp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,72.0,,90.0,Predictive Inference,k
300,mmp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,77.0,,75.0,Predictive Inference,k
300,mmp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,132.0,,100.0,Predictive Inference,k
340,ppp,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,10.0,,100.0,Predictive Inference,k
340,ppp,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,29.0,,100.0,Predictive Inference,k
340,ppp,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,38.0,,95.0,Predictive Inference,k
340,ppp,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,74.0,,90.0,Predictive Inference,k
340,ppp,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,88.0,,90.0,Predictive Inference,k
340,ppp,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,121.0,,95.0,Predictive Inference,k
400,pmm,sociology,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,28.0,,100.0,Predictive Inference,k
300,mmp,weather,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,3.0,,95.0,Predictive Inference,k
460,mmp,sociology,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,80.0,Predictive Inference,k
140,mmp,economy,III,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
240,pmm,weather,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
400,pmm,sociology,III,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
300,mmp,weather,III,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
140,mmp,economy,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
120,mpm,economy,III,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
440,mpm,sociology,III,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
20,ppp,economy,III,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
120,mpm,economy,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
460,mmp,sociology,III,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
340,ppp,sociology,III,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
240,pmm,weather,III,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
280,mpm,weather,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
340,ppp,sociology,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
180,ppp,weather,III,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
80,pmm,economy,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
80,pmm,economy,III,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
