id,cntbl_cond,domain,task,subject,prompt_category,graph,temperature,response,reasoning_type,label,X,X_values,X_cntbl,X_sense,Y,Y_values,Y_cntbl,Y_sense,Z,Z_values,Z_cntbl,Z_sense,query_node,observation
298,mmp,weather,II,humans,single_numeric_response,collider,,70.0,Predictive Inference,j,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,Z=1,"X=0, Y=1"
119,mpm,economy,II,humans,single_numeric_response,collider,,80.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"Y=0, X=1"
78,pmm,economy,II,humans,single_numeric_response,collider,,50.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"X=0, Y=1"
278,mpm,weather,II,humans,single_numeric_response,collider,,80.0,Predictive Inference,j,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Z=1,"X=0, Y=1"
79,pmm,economy,II,humans,single_numeric_response,collider,,70.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"Y=0, X=1"
179,ppp,weather,II,humans,single_numeric_response,collider,,50.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
179,ppp,weather,II,humans,single_numeric_response,collider,,30.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
179,ppp,weather,II,humans,single_numeric_response,collider,,40.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
79,pmm,economy,II,humans,single_numeric_response,collider,,60.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"Y=0, X=1"
178,ppp,weather,II,humans,single_numeric_response,collider,,75.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
118,mpm,economy,II,gpt-4o,single_numeric_response,collider,0.0,50.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"X=0, Y=1"
119,mpm,economy,II,gpt-4o,single_numeric_response,collider,0.0,80.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"Y=0, X=1"
178,ppp,weather,II,humans,single_numeric_response,collider,,95.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
178,ppp,weather,II,humans,single_numeric_response,collider,,65.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
178,ppp,weather,II,humans,single_numeric_response,collider,,60.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
178,ppp,weather,II,humans,single_numeric_response,collider,,80.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
178,ppp,weather,II,humans,single_numeric_response,collider,,75.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
178,ppp,weather,II,humans,single_numeric_response,collider,,50.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
178,ppp,weather,II,humans,single_numeric_response,collider,,30.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
138,mmp,economy,II,humans,single_numeric_response,collider,,70.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"X=0, Y=1"
178,ppp,weather,II,humans,single_numeric_response,collider,,40.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
138,mmp,economy,II,humans,single_numeric_response,collider,,95.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"X=0, Y=1"
138,mmp,economy,II,humans,single_numeric_response,collider,,75.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"X=0, Y=1"
138,mmp,economy,II,humans,single_numeric_response,collider,,35.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"X=0, Y=1"
138,mmp,economy,II,humans,single_numeric_response,collider,,30.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"X=0, Y=1"
78,pmm,economy,II,humans,single_numeric_response,collider,,50.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"X=0, Y=1"
139,mmp,economy,II,humans,single_numeric_response,collider,,70.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"Y=0, X=1"
79,pmm,economy,II,humans,single_numeric_response,collider,,70.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"Y=0, X=1"
79,pmm,economy,II,humans,single_numeric_response,collider,,75.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"Y=0, X=1"
139,mmp,economy,II,humans,single_numeric_response,collider,,95.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"Y=0, X=1"
139,mmp,economy,II,humans,single_numeric_response,collider,,75.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"Y=0, X=1"
139,mmp,economy,II,humans,single_numeric_response,collider,,30.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"Y=0, X=1"
139,mmp,economy,II,humans,single_numeric_response,collider,,35.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"Y=0, X=1"
179,ppp,weather,II,humans,single_numeric_response,collider,,80.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
278,mpm,weather,II,humans,single_numeric_response,collider,,70.0,Predictive Inference,j,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Z=1,"X=0, Y=1"
179,ppp,weather,II,humans,single_numeric_response,collider,,60.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
179,ppp,weather,II,humans,single_numeric_response,collider,,65.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
119,mpm,economy,II,humans,single_numeric_response,collider,,90.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"Y=0, X=1"
119,mpm,economy,II,humans,single_numeric_response,collider,,60.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"Y=0, X=1"
278,mpm,weather,II,humans,single_numeric_response,collider,,100.0,Predictive Inference,j,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Z=1,"X=0, Y=1"
78,pmm,economy,II,humans,single_numeric_response,collider,,70.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"X=0, Y=1"
139,mmp,economy,II,gpt-4o,single_numeric_response,collider,0.0,75.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"Y=0, X=1"
459,mmp,sociology,II,gpt-3.5-turbo,single_numeric_response,collider,0.0,70.0,Predictive Inference,j,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Z=1,"Y=0, X=1"
239,pmm,weather,II,humans,single_numeric_response,collider,,95.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Z=1,"Y=0, X=1"
119,mpm,economy,II,humans,single_numeric_response,collider,,70.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"Y=0, X=1"
239,pmm,weather,II,humans,single_numeric_response,collider,,100.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Z=1,"Y=0, X=1"
239,pmm,weather,II,humans,single_numeric_response,collider,,50.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Z=1,"Y=0, X=1"
239,pmm,weather,II,humans,single_numeric_response,collider,,75.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Z=1,"Y=0, X=1"
119,mpm,economy,II,humans,single_numeric_response,collider,,60.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"Y=0, X=1"
119,mpm,economy,II,humans,single_numeric_response,collider,,80.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"Y=0, X=1"
179,ppp,weather,II,gpt-4o,single_numeric_response,collider,0.0,80.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
238,pmm,weather,II,humans,single_numeric_response,collider,,95.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Z=1,"X=0, Y=1"
238,pmm,weather,II,humans,single_numeric_response,collider,,100.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Z=1,"X=0, Y=1"
238,pmm,weather,II,humans,single_numeric_response,collider,,50.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Z=1,"X=0, Y=1"
238,pmm,weather,II,humans,single_numeric_response,collider,,75.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Z=1,"X=0, Y=1"
178,ppp,weather,II,gpt-4o,single_numeric_response,collider,0.0,75.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
78,pmm,economy,II,gpt-4o,single_numeric_response,collider,0.0,50.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"X=0, Y=1"
79,pmm,economy,II,gpt-4o,single_numeric_response,collider,0.0,75.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"Y=0, X=1"
119,mpm,economy,II,humans,single_numeric_response,collider,,85.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"Y=0, X=1"
78,pmm,economy,II,humans,single_numeric_response,collider,,70.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"X=0, Y=1"
279,mpm,weather,II,gpt-4o,single_numeric_response,collider,0.0,50.0,Predictive Inference,j,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Z=1,"Y=0, X=1"
278,mpm,weather,II,gpt-4o,single_numeric_response,collider,0.0,75.0,Predictive Inference,j,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Z=1,"X=0, Y=1"
79,pmm,economy,II,humans,single_numeric_response,collider,,70.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"Y=0, X=1"
78,pmm,economy,II,humans,single_numeric_response,collider,,45.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"X=0, Y=1"
179,ppp,weather,II,humans,single_numeric_response,collider,,75.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
179,ppp,weather,II,humans,single_numeric_response,collider,,95.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
79,pmm,economy,II,humans,single_numeric_response,collider,,50.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"Y=0, X=1"
179,ppp,weather,II,humans,single_numeric_response,collider,,75.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
339,ppp,sociology,II,humans,single_numeric_response,collider,,65.0,Predictive Inference,j,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Z=1,"Y=0, X=1"
338,ppp,sociology,II,humans,single_numeric_response,collider,,75.0,Predictive Inference,j,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Z=1,"X=0, Y=1"
18,ppp,economy,II,humans,single_numeric_response,collider,,80.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Z=1,"X=0, Y=1"
278,mpm,weather,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Z=1,"X=0, Y=1"
279,mpm,weather,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Z=1,"Y=0, X=1"
139,mmp,economy,II,claude-3-opus,single_numeric_response,collider,0.0,90.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"Y=0, X=1"
138,mmp,economy,II,claude-3-opus,single_numeric_response,collider,0.0,50.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"X=0, Y=1"
298,mmp,weather,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,Z=1,"X=0, Y=1"
239,pmm,weather,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Z=1,"Y=0, X=1"
299,mmp,weather,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,Z=1,"Y=0, X=1"
339,ppp,sociology,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Z=1,"Y=0, X=1"
398,pmm,sociology,II,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Predictive Inference,j,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,Z=1,"X=0, Y=1"
399,pmm,sociology,II,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Predictive Inference,j,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,Z=1,"Y=0, X=1"
438,mpm,sociology,II,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Predictive Inference,j,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,Z=1,"X=0, Y=1"
439,mpm,sociology,II,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Predictive Inference,j,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,Z=1,"Y=0, X=1"
119,mpm,economy,II,claude-3-opus,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"Y=0, X=1"
338,ppp,sociology,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Z=1,"X=0, Y=1"
238,pmm,weather,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Z=1,"X=0, Y=1"
18,ppp,economy,II,humans,single_numeric_response,collider,,100.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Z=1,"X=0, Y=1"
179,ppp,weather,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
18,ppp,economy,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Z=1,"X=0, Y=1"
19,ppp,economy,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Z=1,"Y=0, X=1"
18,ppp,economy,II,humans,single_numeric_response,collider,,90.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Z=1,"X=0, Y=1"
78,pmm,economy,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"X=0, Y=1"
79,pmm,economy,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Z=1,"Y=0, X=1"
18,ppp,economy,II,humans,single_numeric_response,collider,,50.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Z=1,"X=0, Y=1"
118,mpm,economy,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"X=0, Y=1"
119,mpm,economy,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"Y=0, X=1"
179,ppp,weather,II,claude-3-opus,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"Y=0, X=1"
178,ppp,weather,II,claude-3-opus,single_numeric_response,collider,0.0,80.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
18,ppp,economy,II,humans,single_numeric_response,collider,,60.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Z=1,"X=0, Y=1"
138,mmp,economy,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"X=0, Y=1"
139,mmp,economy,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Z=1,"Y=0, X=1"
18,ppp,economy,II,humans,single_numeric_response,collider,,85.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Z=1,"X=0, Y=1"
178,ppp,weather,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Z=1,"X=0, Y=1"
118,mpm,economy,II,claude-3-opus,single_numeric_response,collider,0.0,50.0,Predictive Inference,j,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Z=1,"X=0, Y=1"
338,ppp,sociology,II,humans,single_numeric_response,collider,,60.0,Predictive Inference,j,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Z=1,"X=0, Y=1"
458,mmp,sociology,II,gemini-1.5-pro,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Z=1,"X=0, Y=1"
18,ppp,economy,II,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Predictive Inference,j,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Z=1,"X=0, Y=1"
439,mpm,sociology,II,gpt-4o,single_numeric_response,collider,0.0,50.0,Predictive Inference,j,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,Z=1,"Y=0, X=1"
