id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating
229,pmm,weather,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
230,pmm,weather,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
231,pmm,weather,f,,gpt-4o,single_numeric_response,collider,,0.0,50.0
232,pmm,weather,f,,gpt-4o,single_numeric_response,collider,,0.0,50.0
233,pmm,weather,g,,gpt-4o,single_numeric_response,collider,,0.0,0.0
234,pmm,weather,g,,gpt-4o,single_numeric_response,collider,,0.0,0.0
235,pmm,weather,h,,gpt-4o,single_numeric_response,collider,,0.0,0.0
236,pmm,weather,h,,gpt-4o,single_numeric_response,collider,,0.0,0.0
237,pmm,weather,i,,gpt-4o,single_numeric_response,collider,,0.0,0.0
238,pmm,weather,j,,gpt-4o,single_numeric_response,collider,,0.0,75.0
239,pmm,weather,j,,gpt-4o,single_numeric_response,collider,,0.0,75.0
240,pmm,weather,k,,gpt-4o,single_numeric_response,collider,,0.0,100.0
261,mpm,weather,a,,gpt-4o,single_numeric_response,collider,,0.0,50.0
262,mpm,weather,a,,gpt-4o,single_numeric_response,collider,,0.0,50.0
263,mpm,weather,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
264,mpm,weather,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
265,mpm,weather,c,,gpt-4o,single_numeric_response,collider,,0.0,100.0
266,mpm,weather,c,,gpt-4o,single_numeric_response,collider,,0.0,100.0
267,mpm,weather,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
268,mpm,weather,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
269,mpm,weather,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
270,mpm,weather,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
271,mpm,weather,f,,gpt-4o,single_numeric_response,collider,,0.0,0.0
272,mpm,weather,f,,gpt-4o,single_numeric_response,collider,,0.0,0.0
273,mpm,weather,g,,gpt-4o,single_numeric_response,collider,,0.0,0.0
274,mpm,weather,g,,gpt-4o,single_numeric_response,collider,,0.0,0.0
275,mpm,weather,h,,gpt-4o,single_numeric_response,collider,,0.0,0.0
276,mpm,weather,h,,gpt-4o,single_numeric_response,collider,,0.0,0.0
277,mpm,weather,i,,gpt-4o,single_numeric_response,collider,,0.0,0.0
278,mpm,weather,j,,gpt-4o,single_numeric_response,collider,,0.0,75.0
279,mpm,weather,j,,gpt-4o,single_numeric_response,collider,,0.0,50.0
280,mpm,weather,k,,gpt-4o,single_numeric_response,collider,,0.0,100.0
281,mmp,weather,a,,gpt-4o,single_numeric_response,collider,,0.0,50.0
282,mmp,weather,a,,gpt-4o,single_numeric_response,collider,,0.0,50.0
283,mmp,weather,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
284,mmp,weather,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
285,mmp,weather,c,,gpt-4o,single_numeric_response,collider,,0.0,100.0
286,mmp,weather,c,,gpt-4o,single_numeric_response,collider,,0.0,100.0
287,mmp,weather,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
288,mmp,weather,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
289,mmp,weather,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
290,mmp,weather,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
291,mmp,weather,f,,gpt-4o,single_numeric_response,collider,,0.0,0.0
292,mmp,weather,f,,gpt-4o,single_numeric_response,collider,,0.0,0.0
293,mmp,weather,g,,gpt-4o,single_numeric_response,collider,,0.0,0.0
294,mmp,weather,g,,gpt-4o,single_numeric_response,collider,,0.0,0.0
295,mmp,weather,h,,gpt-4o,single_numeric_response,collider,,0.0,0.0
296,mmp,weather,h,,gpt-4o,single_numeric_response,collider,,0.0,0.0
297,mmp,weather,i,,gpt-4o,single_numeric_response,collider,,0.0,0.0
298,mmp,weather,j,,gpt-4o,single_numeric_response,collider,,0.0,80.0
299,mmp,weather,j,,gpt-4o,single_numeric_response,collider,,0.0,100.0
300,mmp,weather,k,,gpt-4o,single_numeric_response,collider,,0.0,100.0
321,ppp,sociology,a,,gpt-4o,single_numeric_response,collider,,0.0,75.0
322,ppp,sociology,a,,gpt-4o,single_numeric_response,collider,,0.0,50.0
323,ppp,sociology,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
324,ppp,sociology,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
325,ppp,sociology,c,,gpt-4o,single_numeric_response,collider,,0.0,75.0
326,ppp,sociology,c,,gpt-4o,single_numeric_response,collider,,0.0,50.0
327,ppp,sociology,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
328,ppp,sociology,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
329,ppp,sociology,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
330,ppp,sociology,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
331,ppp,sociology,f,,gpt-4o,single_numeric_response,collider,,0.0,50.0
332,ppp,sociology,f,,gpt-4o,single_numeric_response,collider,,0.0,50.0
333,ppp,sociology,g,,gpt-4o,single_numeric_response,collider,,0.0,50.0
334,ppp,sociology,g,,gpt-4o,single_numeric_response,collider,,0.0,50.0
335,ppp,sociology,h,,gpt-4o,single_numeric_response,collider,,0.0,50.0
336,ppp,sociology,h,,gpt-4o,single_numeric_response,collider,,0.0,50.0
337,ppp,sociology,i,,gpt-4o,single_numeric_response,collider,,0.0,50.0
338,ppp,sociology,j,,gpt-4o,single_numeric_response,collider,,0.0,70.0
339,ppp,sociology,j,,gpt-4o,single_numeric_response,collider,,0.0,75.0
340,ppp,sociology,k,,gpt-4o,single_numeric_response,collider,,0.0,100.0
381,pmm,sociology,a,,gpt-4o,single_numeric_response,collider,,0.0,50.0
382,pmm,sociology,a,,gpt-4o,single_numeric_response,collider,,0.0,50.0
383,pmm,sociology,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
384,pmm,sociology,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
385,pmm,sociology,c,,gpt-4o,single_numeric_response,collider,,0.0,50.0
386,pmm,sociology,c,,gpt-4o,single_numeric_response,collider,,0.0,80.0
387,pmm,sociology,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
388,pmm,sociology,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
389,pmm,sociology,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
390,pmm,sociology,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
391,pmm,sociology,f,,gpt-4o,single_numeric_response,collider,,0.0,50.0
392,pmm,sociology,f,,gpt-4o,single_numeric_response,collider,,0.0,0.0
393,pmm,sociology,g,,gpt-4o,single_numeric_response,collider,,0.0,0.0
394,pmm,sociology,g,,gpt-4o,single_numeric_response,collider,,0.0,0.0
395,pmm,sociology,h,,gpt-4o,single_numeric_response,collider,,0.0,0.0
396,pmm,sociology,h,,gpt-4o,single_numeric_response,collider,,0.0,50.0
397,pmm,sociology,i,,gpt-4o,single_numeric_response,collider,,0.0,0.0
398,pmm,sociology,j,,gpt-4o,single_numeric_response,collider,,0.0,70.0
399,pmm,sociology,j,,gpt-4o,single_numeric_response,collider,,0.0,70.0
400,pmm,sociology,k,,gpt-4o,single_numeric_response,collider,,0.0,100.0
421,mpm,sociology,a,,gpt-4o,single_numeric_response,collider,,0.0,75.0
422,mpm,sociology,a,,gpt-4o,single_numeric_response,collider,,0.0,50.0
423,mpm,sociology,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
424,mpm,sociology,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
425,mpm,sociology,c,,gpt-4o,single_numeric_response,collider,,0.0,50.0
426,mpm,sociology,c,,gpt-4o,single_numeric_response,collider,,0.0,100.0
427,mpm,sociology,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
428,mpm,sociology,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
429,mpm,sociology,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
430,mpm,sociology,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
431,mpm,sociology,f,,gpt-4o,single_numeric_response,collider,,0.0,0.0
432,mpm,sociology,f,,gpt-4o,single_numeric_response,collider,,0.0,50.0
433,mpm,sociology,g,,gpt-4o,single_numeric_response,collider,,0.0,0.0
434,mpm,sociology,g,,gpt-4o,single_numeric_response,collider,,0.0,0.0
435,mpm,sociology,h,,gpt-4o,single_numeric_response,collider,,0.0,0.0
436,mpm,sociology,h,,gpt-4o,single_numeric_response,collider,,0.0,0.0
437,mpm,sociology,i,,gpt-4o,single_numeric_response,collider,,0.0,0.0
438,mpm,sociology,j,,gpt-4o,single_numeric_response,collider,,0.0,50.0
439,mpm,sociology,j,,gpt-4o,single_numeric_response,collider,,0.0,50.0
440,mpm,sociology,k,,gpt-4o,single_numeric_response,collider,,0.0,90.0
441,mmp,sociology,a,,gpt-4o,single_numeric_response,collider,,0.0,50.0
442,mmp,sociology,a,,gpt-4o,single_numeric_response,collider,,0.0,50.0
443,mmp,sociology,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
444,mmp,sociology,b,,gpt-4o,single_numeric_response,collider,,0.0,50.0
445,mmp,sociology,c,,gpt-4o,single_numeric_response,collider,,0.0,50.0
446,mmp,sociology,c,,gpt-4o,single_numeric_response,collider,,0.0,50.0
447,mmp,sociology,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
448,mmp,sociology,d,,gpt-4o,single_numeric_response,collider,,0.0,50.0
449,mmp,sociology,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
450,mmp,sociology,e,,gpt-4o,single_numeric_response,collider,,0.0,50.0
451,mmp,sociology,f,,gpt-4o,single_numeric_response,collider,,0.0,50.0
452,mmp,sociology,f,,gpt-4o,single_numeric_response,collider,,0.0,50.0
453,mmp,sociology,g,,gpt-4o,single_numeric_response,collider,,0.0,0.0
454,mmp,sociology,g,,gpt-4o,single_numeric_response,collider,,0.0,50.0
455,mmp,sociology,h,,gpt-4o,single_numeric_response,collider,,0.0,0.0
456,mmp,sociology,h,,gpt-4o,single_numeric_response,collider,,0.0,50.0
457,mmp,sociology,i,,gpt-4o,single_numeric_response,collider,,0.0,50.0
458,mmp,sociology,j,,gpt-4o,single_numeric_response,collider,,0.0,70.0
459,mmp,sociology,j,,gpt-4o,single_numeric_response,collider,,0.0,70.0
460,mmp,sociology,k,,gpt-4o,single_numeric_response,collider,,0.0,100.0
1,ppp,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,0.0,,80.0
1,ppp,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,0.0,,85.0
1,ppp,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,25.0,,75.0
1,ppp,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,25.0,,70.0
1,ppp,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,58.0,,65.0
1,ppp,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,69.0,,50.0
2,ppp,economy,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,0.0,,80.0
2,ppp,economy,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,0.0,,85.0
2,ppp,economy,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,25.0,,75.0
2,ppp,economy,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,25.0,,70.0
2,ppp,economy,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,58.0,,65.0
2,ppp,economy,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,69.0,,50.0
3,ppp,economy,b,p(X=1|Z=1),humans,numeric-only,collider,0.0,,90.0
3,ppp,economy,b,p(X=1|Z=1),humans,numeric-only,collider,0.0,,75.0
3,ppp,economy,b,p(X=1|Z=1),humans,numeric-only,collider,25.0,,85.0
3,ppp,economy,b,p(X=1|Z=1),humans,numeric-only,collider,25.0,,80.0
3,ppp,economy,b,p(X=1|Z=1),humans,numeric-only,collider,58.0,,65.0
3,ppp,economy,b,p(X=1|Z=1),humans,numeric-only,collider,58.0,,60.0
3,ppp,economy,b,p(X=1|Z=1),humans,numeric-only,collider,69.0,,80.0
3,ppp,economy,b,p(X=1|Z=1),humans,numeric-only,collider,69.0,,95.0
4,ppp,economy,b,p(Y=1|Z=1),humans,numeric-only,collider,0.0,,90.0
4,ppp,economy,b,p(Y=1|Z=1),humans,numeric-only,collider,0.0,,75.0
4,ppp,economy,b,p(Y=1|Z=1),humans,numeric-only,collider,25.0,,85.0
4,ppp,economy,b,p(Y=1|Z=1),humans,numeric-only,collider,25.0,,80.0
4,ppp,economy,b,p(Y=1|Z=1),humans,numeric-only,collider,58.0,,65.0
4,ppp,economy,b,p(Y=1|Z=1),humans,numeric-only,collider,58.0,,60.0
4,ppp,economy,b,p(Y=1|Z=1),humans,numeric-only,collider,69.0,,80.0
4,ppp,economy,b,p(Y=1|Z=1),humans,numeric-only,collider,69.0,,95.0
5,ppp,economy,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,0.0,,60.0
5,ppp,economy,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,0.0,,95.0
5,ppp,economy,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,25.0,,65.0
5,ppp,economy,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,25.0,,80.0
5,ppp,economy,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,58.0,,65.0
5,ppp,economy,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,58.0,,60.0
5,ppp,economy,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,69.0,,90.0
5,ppp,economy,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,69.0,,100.0
6,ppp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,0.0,,60.0
6,ppp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,0.0,,95.0
6,ppp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,25.0,,65.0
6,ppp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,25.0,,80.0
6,ppp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,58.0,,65.0
6,ppp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,58.0,,60.0
6,ppp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,69.0,,90.0
6,ppp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,69.0,,100.0
7,ppp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,0.0,,65.0
7,ppp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,0.0,,55.0
7,ppp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,25.0,,50.0
7,ppp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,25.0,,70.0
7,ppp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,58.0,,65.0
7,ppp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,58.0,,55.0
7,ppp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,69.0,,50.0
8,ppp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,0.0,,65.0
8,ppp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,0.0,,55.0
8,ppp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,25.0,,50.0
8,ppp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,25.0,,70.0
8,ppp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,58.0,,65.0
8,ppp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,58.0,,55.0
8,ppp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,69.0,,50.0
9,ppp,economy,e,p(X=1|Y=0),humans,numeric-only,collider,0.0,,55.0
9,ppp,economy,e,p(X=1|Y=0),humans,numeric-only,collider,0.0,,50.0
9,ppp,economy,e,p(X=1|Y=0),humans,numeric-only,collider,25.0,,50.0
9,ppp,economy,e,p(X=1|Y=0),humans,numeric-only,collider,58.0,,50.0
9,ppp,economy,e,p(X=1|Y=0),humans,numeric-only,collider,69.0,,50.0
10,ppp,economy,e,p(Y=1|X=0),humans,numeric-only,collider,0.0,,55.0
10,ppp,economy,e,p(Y=1|X=0),humans,numeric-only,collider,0.0,,50.0
10,ppp,economy,e,p(Y=1|X=0),humans,numeric-only,collider,25.0,,50.0
10,ppp,economy,e,p(Y=1|X=0),humans,numeric-only,collider,58.0,,50.0
10,ppp,economy,e,p(Y=1|X=0),humans,numeric-only,collider,69.0,,50.0
11,ppp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,0.0,,55.0
11,ppp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,0.0,,45.0
11,ppp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,25.0,,45.0
11,ppp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,25.0,,60.0
11,ppp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,58.0,,75.0
11,ppp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,58.0,,45.0
11,ppp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,69.0,,10.0
11,ppp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,69.0,,45.0
12,ppp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,0.0,,55.0
12,ppp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,0.0,,45.0
12,ppp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,25.0,,45.0
12,ppp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,25.0,,60.0
12,ppp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,58.0,,75.0
12,ppp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,58.0,,45.0
12,ppp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,69.0,,10.0
12,ppp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,69.0,,45.0
13,ppp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,0.0,,60.0
13,ppp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,0.0,,40.0
13,ppp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,25.0,,65.0
13,ppp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,25.0,,60.0
13,ppp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,58.0,,50.0
13,ppp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,69.0,,5.0
13,ppp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,69.0,,10.0
14,ppp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,0.0,,60.0
14,ppp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,0.0,,40.0
14,ppp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,25.0,,65.0
14,ppp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,25.0,,60.0
14,ppp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,58.0,,50.0
14,ppp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,69.0,,5.0
14,ppp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,69.0,,10.0
15,ppp,economy,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,0.0,,75.0
15,ppp,economy,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,0.0,,45.0
15,ppp,economy,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,25.0,,55.0
15,ppp,economy,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,58.0,,50.0
15,ppp,economy,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,58.0,,40.0
15,ppp,economy,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,69.0,,50.0
16,ppp,economy,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,0.0,,75.0
16,ppp,economy,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,0.0,,45.0
16,ppp,economy,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,25.0,,55.0
16,ppp,economy,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,58.0,,50.0
16,ppp,economy,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,58.0,,40.0
16,ppp,economy,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,69.0,,50.0
17,ppp,economy,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,0.0,,55.0
17,ppp,economy,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,25.0,,60.0
17,ppp,economy,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,58.0,,40.0
17,ppp,economy,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,69.0,,5.0
18,ppp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,0.0,,80.0
18,ppp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,25.0,,100.0
18,ppp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,25.0,,85.0
18,ppp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,58.0,,60.0
18,ppp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,58.0,,50.0
18,ppp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,69.0,,90.0
18,ppp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,69.0,,100.0
19,ppp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,0.0,,80.0
19,ppp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,25.0,,100.0
19,ppp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,25.0,,85.0
19,ppp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,58.0,,60.0
19,ppp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,58.0,,50.0
19,ppp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,69.0,,90.0
19,ppp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,69.0,,100.0
20,ppp,economy,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,0.0,,90.0
20,ppp,economy,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,25.0,,95.0
20,ppp,economy,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,58.0,,70.0
20,ppp,economy,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,69.0,,100.0
61,pmm,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,13.0,,75.0
61,pmm,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,13.0,,50.0
61,pmm,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,40.0,,50.0
61,pmm,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,40.0,,60.0
61,pmm,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,112.0,,70.0
61,pmm,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,112.0,,65.0
61,pmm,economy,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,119.0,,100.0
